task	commit	axis	build	scope	arm	size	instrument	value_median	value_min	value_max	value_rounds
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	head	absolute	ir	large	cycles:u	8792058326.000000	8788762797.000000	8825362100.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	head	per_pass	tw	-	cycles:u	17701.618808	17513.743892	17790.733240	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	head	fixed	tw	-	cycles:u	-170600841.000000	-196522534.000000	-94809056.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	head	per_pass	ir	-	cycles:u	17835.473284	17812.798148	17948.617484	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	head	fixed	ir	-	cycles:u	-125678316.000000	-148946642.000000	-116091834.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	head	per_pass_gap	ir-tw	-	cycles:u	182.558604	25.565936	389.971252	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	base>m7head	across_builds	tw	small	instructions:u	1.000000	1.000000	1.000766	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	base>m7head	across_builds	ir	small	instructions:u	0.998434	0.998434	0.998434	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	base>m7head	across_builds	tw	large	instructions:u	1.000000	1.000000	1.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	base>m7head	across_builds	ir	large	instructions:u	0.998456	0.998456	0.998456	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	base>m7head	across_builds	tw	small	cycles:u	1.001512	0.993550	1.011903	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	base>m7head	across_builds	ir	small	cycles:u	1.004971	0.996891	1.012410	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	base>m7head	across_builds	tw	large	cycles:u	1.005330	0.998665	1.008334	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	base>m7head	across_builds	ir	large	cycles:u	1.002013	0.994429	1.003322	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	base>head	across_builds	tw	small	instructions:u	0.999967	0.999967	0.999967	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	base>head	across_builds	ir	small	instructions:u	0.998599	0.998599	0.998599	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	base>head	across_builds	tw	large	instructions:u	0.999967	0.999967	0.999967	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	base>head	across_builds	ir	large	instructions:u	0.998619	0.998619	0.998619	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	base>head	across_builds	tw	small	cycles:u	1.004905	0.991033	1.007766	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	base>head	across_builds	ir	small	cycles:u	1.001291	0.993597	1.003447	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	base>head	across_builds	tw	large	cycles:u	1.008892	1.002309	1.009367	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	arith	base>head	across_builds	ir	large	cycles:u	0.997642	0.989489	0.999600	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	arm_ratio	ir/tw	small	instructions:u	1.017982	1.017936	1.018017	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	absolute	tw	small	instructions:u	38487672515.000000	38486814820.000000	38489436718.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	absolute	ir	small	instructions:u	39179772677.000000	39179326373.000000	39180662321.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	arm_ratio	ir/tw	large	instructions:u	1.017913	1.013578	1.017971	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	absolute	tw	large	instructions:u	77264242693.000000	77262050541.000000	77596521648.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	absolute	ir	large	instructions:u	78648753272.000000	78647451061.000000	78650532221.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	per_pass	tw	-	instructions:u	15510.971149	15509.045529	15643.526678	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	fixed	tw	-	instructions:u	-290196496.000000	-621111742.000000	-283177105.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	per_pass	ir	-	instructions:u	15787.236380	15786.893659	15788.318824	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	fixed	ir	-	instructions:u	-287910291.000000	-291470687.000000	-287017233.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	per_pass_gap	ir-tw	-	instructions:u	276.253025	144.792146	279.258288	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	arm_ratio	ir/tw	small	cycles:u	1.040850	1.025675	1.067562	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	absolute	tw	small	cycles:u	9548947148.000000	9500512328.000000	9595120064.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	absolute	ir	small	cycles:u	9920378370.000000	9794669038.000000	10142386037.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	arm_ratio	ir/tw	large	cycles:u	1.020719	0.995033	1.028249	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	absolute	tw	large	cycles:u	19345342870.000000	19216859114.000000	19736560986.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	absolute	ir	large	cycles:u	19759725593.000000	19638523586.000000	19778804644.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	per_pass	tw	-	cycles:u	3937.932217	3863.086209	4084.156658	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	fixed	tw	-	cycles:u	-344318214.000000	-684222304.000000	-98571932.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	per_pass	ir	-	cycles:u	3924.036664	3841.505644	3993.654242	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	fixed	ir	-	cycles:u	139542275.000000	-189466568.000000	538621927.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base	per_pass_gap	ir-tw	-	cycles:u	-25.781403	-196.898572	113.318673	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	arm_ratio	ir/tw	small	instructions:u	1.015525	1.015514	1.015554	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	absolute	tw	small	instructions:u	38486815006.000000	38486369915.000000	38487670283.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	absolute	ir	small	instructions:u	39084318095.000000	39084117039.000000	39084967706.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	arm_ratio	ir/tw	large	instructions:u	1.015461	1.015443	1.015471	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	absolute	tw	large	instructions:u	77264241486.000000	77263760420.000000	77264719954.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	absolute	ir	large	instructions:u	78458335177.000000	78457443690.000000	78460114103.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	per_pass	tw	-	instructions:u	15510.969920	15510.778152	15511.340016	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	fixed	tw	-	instructions:u	-290609794.000000	-291980124.000000	-289309485.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	per_pass	ir	-	instructions:u	15749.606833	15749.330660	15750.058559	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	fixed	ir	-	instructions:u	-289698987.000000	-290591134.000000	-288808842.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	per_pass_gap	ir-tw	-	instructions:u	238.718543	238.360740	238.828681	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	arm_ratio	ir/tw	small	cycles:u	1.049856	1.040131	1.058617	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	absolute	tw	small	cycles:u	9607806256.000000	9601608291.000000	9683072617.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	absolute	ir	small	cycles:u	10080310727.000000	10053266306.000000	10208516774.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	arm_ratio	ir/tw	large	cycles:u	1.050567	1.043001	1.054090	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	absolute	tw	large	cycles:u	19467902029.000000	19303913549.000000	19570034717.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	absolute	ir	large	cycles:u	20348062194.000000	20315000645.000000	20559631787.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	per_pass	tw	-	cycles:u	3913.931765	3865.406820	3986.040176	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	fixed	tw	-	cycles:u	-101756795.000000	-360166161.000000	-20263133.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	per_pass	ir	-	cycles:u	4107.100587	4043.699360	4180.972850	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	fixed	ir	-	cycles:u	-208468033.000000	-345232465.000002	99268373.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	m7head	per_pass_gap	ir-tw	-	cycles:u	194.932675	156.836280	226.178484	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	arm_ratio	ir/tw	small	instructions:u	1.015765	1.015730	1.015782	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	absolute	tw	small	instructions:u	38579508427.000000	38578888408.000000	38580428808.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	absolute	ir	small	instructions:u	39187522678.000000	39187076391.000000	39187969775.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	arm_ratio	ir/tw	large	instructions:u	1.015693	1.015659	1.015716	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	absolute	tw	large	instructions:u	77449261074.000000	77447069823.000000	77449670735.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	absolute	ir	large	instructions:u	78663774937.000000	78662465013.000000	78665133890.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	per_pass	tw	-	instructions:u	15547.696771	15547.175518	15547.969626	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	fixed	tw	-	instructions:u	-289293007.000000	-290586286.000000	-288397519.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	per_pass	ir	-	instructions:u	15790.322065	15789.894950	15791.044485	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	fixed	ir	-	instructions:u	-287901085.000000	-290507843.000000	-287009737.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	per_pass_gap	ir-tw	-	instructions:u	242.622384	242.376577	243.858176	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	arm_ratio	ir/tw	small	cycles:u	1.006979	0.988632	1.020521	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	absolute	tw	small	cycles:u	10011404751.000000	9892548087.000000	10189512581.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	absolute	ir	small	cycles:u	10095344667.000000	10073683070.000000	10103083362.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	arm_ratio	ir/tw	large	cycles:u	1.020140	0.995436	1.038599	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	absolute	tw	large	cycles:u	19884664464.000000	19798059100.000000	20316227169.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	absolute	ir	large	cycles:u	20274684029.000000	20223494224.000000	20562235303.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	per_pass	tw	-	cycles:u	3985.726986	3884.156253	4097.492608	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	fixed	tw	-	cycles:u	62797993.000000	-297346044.000000	377277836.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	per_pass	ir	-	cycles:u	4071.652534	4053.019085	4186.756254	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	fixed	ir	-	cycles:u	-83578639.000000	-371545969.000000	-29464350.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	head	per_pass_gap	ir-tw	-	cycles:u	85.925548	-44.473524	302.600002	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base>m7head	across_builds	tw	small	instructions:u	0.999988	0.999932	0.999999	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base>m7head	across_builds	ir	small	instructions:u	0.997559	0.997541	0.997586	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base>m7head	across_builds	tw	large	instructions:u	1.000000	0.995723	1.000028	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base>m7head	across_builds	ir	large	instructions:u	0.997579	0.997545	0.997618	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base>m7head	across_builds	tw	small	cycles:u	1.008799	1.001023	1.014046	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base>m7head	across_builds	ir	small	cycles:u	1.026019	0.993880	1.028280	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base>m7head	across_builds	tw	large	cycles:u	0.998673	0.986872	1.011331	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base>m7head	across_builds	ir	large	cycles:u	1.032062	1.028241	1.039523	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base>head	across_builds	tw	small	instructions:u	1.002387	1.002364	1.002397	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base>head	across_builds	ir	small	instructions:u	1.000192	1.000186	1.000209	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base>head	across_builds	tw	large	instructions:u	1.002383	0.998102	1.002428	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base>head	across_builds	ir	large	instructions:u	1.000191	1.000152	1.000219	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base>head	across_builds	tw	small	cycles:u	1.050937	1.036609	1.065944	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base>head	across_builds	ir	small	cycles:u	1.016219	0.995382	1.030698	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base>head	across_builds	tw	large	cycles:u	1.028482	1.007504	1.057209	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	compound	base>head	across_builds	ir	large	cycles:u	1.026766	1.023142	1.039610	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	arm_ratio	ir/tw	small	instructions:u	1.020334	1.020334	1.020334	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	absolute	tw	small	instructions:u	42560972637.000000	42560971693.000000	42560973351.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	absolute	ir	small	instructions:u	43426427794.000000	43426426733.000000	43426427957.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	arm_ratio	ir/tw	large	instructions:u	1.020321	1.020321	1.020321	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	absolute	tw	large	instructions:u	85179789091.000000	85179788874.000000	85179789549.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	absolute	ir	large	instructions:u	86910744265.000000	86910744056.000000	86910745143.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	per_pass	tw	-	instructions:u	28412.544166	28412.544099	28412.544932	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	fixed	tw	-	instructions:u	-57843612.000000	-57845705.000000	-57842798.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	per_pass	ir	-	instructions:u	28989.544440	28989.544131	28989.545021	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	fixed	ir	-	instructions:u	-57889228.000000	-57890799.000000	-57888336.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	per_pass_gap	ir-tw	-	instructions:u	577.000267	576.999406	577.000907	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	arm_ratio	ir/tw	small	cycles:u	1.017181	0.994676	1.051954	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	absolute	tw	small	cycles:u	11301949834.000000	11141753668.000000	11495458102.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	absolute	ir	small	cycles:u	11567844485.000000	11434254704.000000	11849934428.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	arm_ratio	ir/tw	large	cycles:u	1.035142	1.013223	1.043192	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	absolute	tw	large	cycles:u	22385657467.000000	22276023402.000000	22962095591.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	absolute	ir	large	cycles:u	23219389313.000000	23058849871.000000	23621747012.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	per_pass	tw	-	cycles:u	7406.842025	7269.042701	7880.227949	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	fixed	tw	-	cycles:u	154422734.000000	-678588255.000000	468895300.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	per_pass	ir	-	cycles:u	7856.756406	7554.344121	7985.897075	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	fixed	ir	-	cycles:u	-335944212.000000	-426760639.000000	518418247.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base	per_pass_gap	ir-tw	-	cycles:u	242.820993	105.669126	537.297733	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	arm_ratio	ir/tw	small	instructions:u	1.016986	1.016986	1.016986	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	absolute	tw	small	instructions:u	42560972358.000000	42560972291.000000	42560972751.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	absolute	ir	small	instructions:u	43283928441.000000	43283928195.000000	43283928840.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	arm_ratio	ir/tw	large	instructions:u	1.016975	1.016975	1.016975	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	absolute	tw	large	instructions:u	85179789032.000000	85179788379.000000	85179789400.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	absolute	ir	large	instructions:u	86625744969.000000	86625744709.000000	86625745282.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	per_pass	tw	-	instructions:u	28412.544433	28412.543958	28412.544565	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	fixed	tw	-	instructions:u	-57844013.000000	-57844492.000000	-57843495.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	per_pass	ir	-	instructions:u	28894.544302	28894.544095	28894.544725	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	fixed	ir	-	instructions:u	-57888087.000000	-57888892.000000	-57887391.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	per_pass_gap	ir-tw	-	instructions:u	481.999808	481.999721	482.000477	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	arm_ratio	ir/tw	small	cycles:u	1.035332	1.000399	1.056034	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	absolute	tw	small	cycles:u	11456443120.000000	11253873937.000000	11803052788.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	absolute	ir	small	cycles:u	11807764000.000000	11630824638.000000	12098394247.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	arm_ratio	ir/tw	large	cycles:u	1.027987	1.013013	1.043911	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	absolute	tw	large	cycles:u	22891357581.000000	22521227732.000000	22944587290.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	absolute	ir	large	cycles:u	23371102220.000000	23243171519.000000	23832685654.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	per_pass	tw	-	cycles:u	7564.066935	7386.873465	7653.971349	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	fixed	tw	-	cycles:u	199156775.000000	-227083087.000000	661518286.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	per_pass	ir	-	cycles:u	7695.284719	7458.384068	8134.574011	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	fixed	ir	-	cycles:u	372356481.000000	-571036378.000000	910818145.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	m7head	per_pass_gap	ir-tw	-	cycles:u	195.915345	-179.319646	570.507075	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	arm_ratio	ir/tw	small	instructions:u	1.017342	1.016912	1.018117	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	absolute	tw	small	instructions:u	42553472859.000000	42553471951.000000	42571473282.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	absolute	ir	small	instructions:u	43291429116.000000	43291428637.000000	43324429548.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	arm_ratio	ir/tw	large	instructions:u	1.017331	1.017331	1.017331	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	absolute	tw	large	instructions:u	85164789038.000000	85164788854.000000	85164789953.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	absolute	ir	large	instructions:u	86640745865.000000	86640745359.000000	86640746350.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	per_pass	tw	-	instructions:u	28407.544173	28395.543787	28407.545164	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	fixed	tw	-	instructions:u	-57843195.000000	-57845539.000000	-21842399.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	per_pass	ir	-	instructions:u	28899.544162	28877.544211	28899.545142	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	fixed	ir	-	instructions:u	-57887127.000000	-57889076.000000	8113231.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	per_pass_gap	ir-tw	-	instructions:u	491.999867	469.999487	504.001355	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	arm_ratio	ir/tw	small	cycles:u	1.025285	1.012463	1.042527	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	absolute	tw	small	cycles:u	11259055870.000000	11246126617.000000	11355154565.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	absolute	ir	small	cycles:u	11532711193.000000	11496675364.000000	11741651744.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	arm_ratio	ir/tw	large	cycles:u	1.028862	0.997555	1.033611	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	absolute	tw	large	cycles:u	22495325589.000000	22448151881.000000	23242693095.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	absolute	ir	large	cycles:u	23159744080.000000	22990729650.000000	23207502061.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	per_pass	tw	-	cycles:u	7498.021141	7395.331544	7997.710985	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	fixed	tw	-	cycles:u	1262165.000000	-750439861.000000	262157249.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	per_pass	ir	-	cycles:u	7741.249716	7627.975468	7779.115936	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	fixed	ir	-	cycles:u	-79163381.000000	-166393352.000000	275801427.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	head	per_pass_gap	ir-tw	-	cycles:u	183.800810	-218.595049	380.047600	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base>m7head	across_builds	tw	small	instructions:u	1.000000	1.000000	1.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base>m7head	across_builds	ir	small	instructions:u	0.996719	0.996719	0.996719	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base>m7head	across_builds	tw	large	instructions:u	1.000000	1.000000	1.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base>m7head	across_builds	ir	large	instructions:u	0.996721	0.996721	0.996721	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base>m7head	across_builds	tw	small	cycles:u	1.013670	0.999040	1.037863	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base>m7head	across_builds	ir	small	cycles:u	1.020740	0.983254	1.055440	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base>m7head	across_builds	tw	large	cycles:u	1.016084	0.980800	1.030013	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base>m7head	across_builds	ir	large	cycles:u	1.007994	0.995276	1.026413	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base>head	across_builds	tw	small	instructions:u	0.999824	0.999824	1.000247	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base>head	across_builds	ir	small	instructions:u	0.996891	0.996891	0.997651	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base>head	across_builds	tw	large	instructions:u	0.999824	0.999824	0.999824	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base>head	across_builds	ir	large	instructions:u	0.996893	0.996893	0.996893	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base>head	across_builds	tw	small	cycles:u	0.995253	0.979435	1.010854	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base>head	across_builds	ir	small	cycles:u	1.006091	0.970189	1.010015	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base>head	across_builds	tw	large	cycles:u	1.003272	0.977822	1.043395	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	strings	base>head	across_builds	ir	large	cycles:u	0.991095	0.982463	1.005508	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	alloc4c	base	arm_ratio	ir/tw	small	instructions:u	1.023618	1.023612	1.023625	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	alloc4c	base	absolute	tw	small	instructions:u	7980376668.000000	7980347368.000000	7980442386.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	alloc4c	base	absolute	ir	small	instructions:u	8168871683.000000	8168830920.000000	8168912157.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	alloc4c	base	arm_ratio	ir/tw	large	instructions:u	1.023587	1.022184	1.023592	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	alloc4c	base	absolute	tw	large	instructions:u	15984298485.000000	15984201698.000000	16006222178.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	alloc4c	base	absolute	ir	large	instructions:u	16361299285.000000	16361200417.000000	16361330888.000000	5
7-M2-axes	fd0ea6d1,132c3395,ced6c209	alloc4c	base	per_pass	tw	-	instructions:u	16007.843634	16007.636022	16051.634248	5
